time,latitude,longitude,depth,mag,place
2018-04-12 10:41:50.280000+00:00,40.3281,77.3742,10.0,5.0,"151 km NE of Kashgar, China"
2018-04-17 14:21:32.280000+00:00,38.2117,72.3218,107.66,4.2,"104 km NE of Khorugh, Tajikistan"
2018-04-22 23:39:30.460000+00:00,38.7307,73.068,21.09,4.3,"100 km NW of Murghob, Tajikistan"
2018-04-27 18:49:29.770000+00:00,38.0253,73.0827,153.21,4.3,"79 km WSW of Murghob, Tajikistan"
2018-04-30 12:57:51.300000+00:00,38.9817,70.6548,10.0,4.6,"24 km ESE of Rasht, Tajikistan"
2018-05-04 10:43:50.560000+00:00,39.7258,74.7266,35.0,4.4,"112 km WNW of Kashgar, China"
2018-05-06 03:17:18.880000+00:00,39.4512,73.3883,10.0,4.6,"96 km E of Kyzyl-Eshme, Kyrgyzstan"
2018-05-08 00:44:10.210000+00:00,39.9512,75.9881,10.0,4.4,"53 km N of Kashgar, China"
2018-05-08 02:19:52.310000+00:00,38.3842,73.2832,114.02,4.2,"64 km WNW of Murghob, Tajikistan"
2018-05-15 13:15:57.440000+00:00,39.4595,71.5617,10.0,4.4,"25 km N of Karakenja, Tajikistan"
2018-06-02 08:45:40.580000+00:00,39.4773,71.9032,10.0,4.5,"27 km WSW of Daroot-Korgon, Kyrgyzstan"
2018-06-04 14:44:01.190000+00:00,38.5035,70.3563,6.1,4.3,"52 km NNE of M?’minobod, Tajikistan"
2018-06-07 14:07:28.600000+00:00,41.731,82.6714,10.0,4.3,"21 km W of Kuqa, China"
2018-06-08 18:51:50.770000+00:00,44.0286,83.6313,24.66,4.4,"73 km NNE of Xinyuan, China"
2018-06-19 05:04:12.520000+00:00,38.3777,73.7001,125.66,4.4,"32 km NW of Murghob, Tajikistan"
2018-07-12 19:46:47.950000+00:00,38.4299,73.4766,123.85,5.1,"51 km NW of Murghob, Tajikistan"
2018-07-17 14:35:17.260000+00:00,40.2938,73.3694,35.0,4.7,"53 km S of Uzgen, Kyrgyzstan"
2018-07-20 01:27:34.140000+00:00,38.7797,73.2124,35.0,4.2,"94 km NW of Murghob, Tajikistan"
2018-07-26 17:29:01.360000+00:00,43.9987,77.8953,29.34,3.8,"40 km S of Saryozek, Kazakhstan"
2018-07-29 09:36:26.340000+00:00,38.2193,72.926,129.5,4.4,"91 km W of Murghob, Tajikistan"
2018-08-07 17:17:23.350000+00:00,41.3092,72.5788,27.51,4.6,"30 km E of Tash-Kumyr, Kyrgyzstan"
2018-08-08 20:19:32.700000+00:00,39.1839,74.1409,10.0,4.3,"113 km N of Murghob, Tajikistan"
2018-08-22 03:49:41.970000+00:00,39.6189,73.5952,53.57,4.4,"110 km SE of Nookat, Kyrgyzstan"
2018-08-22 08:00:28.380000+00:00,39.3342,73.9274,61.6,4.4,"129 km N of Murghob, Tajikistan"
2018-08-25 03:18:38.710000+00:00,44.9647,80.8057,51.01,4.0,"85 km SE of Sarkand, Kazakhstan"
2018-08-29 22:57:31.080000+00:00,38.4883,73.5937,123.95,4.2,"48 km NW of Murghob, Tajikistan"
2018-08-31 12:21:27+00:00,42.932,77.6741,10.0,4.7,"50 km SSE of Esik, Kazakhstan"
2018-09-03 13:50:03.280000+00:00,39.6071,71.3681,9.19,4.9,"37 km S of Aydarken, Kyrgyzstan"
2018-09-03 21:51:45.040000+00:00,39.4095,76.8745,10.0,4.6,"76 km E of Kashgar, China"
2018-09-03 21:52:56.260000+00:00,39.3941,76.8783,10.0,5.5,"76 km E of Kashgar, China"
2018-09-04 02:51:27.900000+00:00,39.587,76.7137,22.62,4.6,"63 km ENE of Kashgar, China"
2018-09-07 05:42:14.940000+00:00,38.687,71.3899,7.96,4.3,"62 km S of Karakenja, Tajikistan"
2018-09-08 22:24:49.660000+00:00,40.9696,83.5241,10.0,4.1,"96 km SSE of Kuqa, China"
2018-09-14 22:15:05.270000+00:00,41.9386,77.2122,19.96,4.2,"22 km S of Kadzhi-Say, Kyrgyzstan"
2018-09-17 19:00:22.560000+00:00,38.4785,70.5652,10.0,4.9,"62 km NE of M?’minobod, Tajikistan"
2018-09-26 07:50:46.780000+00:00,44.2377,83.6351,10.0,4.7,"95 km NNE of Xinyuan, China"
2018-09-29 13:42:41.240000+00:00,40.2565,65.3235,10.0,4.1,"19 km NNW of Navoiy, Uzbekistan"
2018-09-30 21:30:32.470000+00:00,39.6858,82.6252,14.98,4.8,"149 km SE of Aral, China"
2018-10-08 14:48:02.650000+00:00,39.4189,75.1609,27.05,4.6,"71 km W of Kashgar, China"
2018-10-08 22:55:13.740000+00:00,40.6525,83.8324,10.0,4.3,"140 km SSE of Kuqa, China"
2018-10-10 01:48:48.110000+00:00,39.7212,73.9309,41.43,4.5,"127 km ESE of Nookat, Kyrgyzstan"
2018-10-11 18:27:03.190000+00:00,38.4653,70.5166,10.0,4.5,"58 km NE of M?’minobod, Tajikistan"
2018-10-12 17:07:45.130000+00:00,38.4128,72.8039,59.3,4.2,"105 km WNW of Murghob, Tajikistan"
2018-10-14 05:15:57.310000+00:00,39.2651,72.2183,10.0,4.8,"31 km S of Daroot-Korgon, Kyrgyzstan"
2018-10-15 14:12:56.870000+00:00,38.2985,75.468,131.64,4.4,"132 km E of Murghob, Tajikistan"
2018-10-16 02:10:13.920000+00:00,44.2022,82.5805,25.12,5.2,"101 km NNW of Xinyuan, China"
2018-10-19 13:25:46.720000+00:00,38.4095,73.8932,122.97,5.1,"27 km NNW of Murghob, Tajikistan"
2018-10-20 08:48:06.100000+00:00,38.4108,73.7924,132.22,4.4,"30 km NNW of Murghob, Tajikistan"
2018-10-20 10:47:42.540000+00:00,41.9381,82.304,10.0,4.8,"57 km WNW of Kuqa, China"
2018-10-21 04:37:11.170000+00:00,38.5343,70.452,12.34,4.5,"55 km S of Rasht, Tajikistan"
2018-10-21 08:42:01.970000+00:00,41.8308,82.4188,10.0,4.5,"44 km WNW of Kuqa, China"
2018-10-21 15:11:13.350000+00:00,41.6817,82.4498,10.0,4.7,"40 km W of Kuqa, China"
2018-10-21 16:04:52.010000+00:00,41.6724,82.6639,10.0,4.3,"22 km WSW of Kuqa, China"
2018-10-22 15:07:21.600000+00:00,38.4779,70.5953,10.0,4.6,"64 km SSE of Rasht, Tajikistan"
2018-10-22 21:37:26.310000+00:00,44.2018,82.5945,10.0,5.1,"100 km NNW of Xinyuan, China"
2018-10-23 17:31:19.570000+00:00,40.9683,78.755,10.0,4.9,"116 km W of Aykol, China"
2018-10-24 09:58:32.290000+00:00,40.9764,78.7203,10.0,4.0,"119 km W of Aykol, China"
2018-10-30 02:22:21.010000+00:00,39.4323,75.1483,19.53,4.6,"72 km W of Kashgar, China"
2018-11-03 21:36:23.540000+00:00,40.2409,77.6552,29.65,4.9,"166 km ENE of Kashgar, China"
2018-11-07 17:27:47.860000+00:00,44.1128,82.5453,10.0,4.5,"95 km NW of Xinyuan, China"
2018-11-11 02:32:40.080000+00:00,38.0034,72.8847,148.31,4.2,"96 km WSW of Murghob, Tajikistan"
2018-11-18 16:48:38.930000+00:00,41.749,81.5708,35.0,4.5,"113 km W of Kuqa, China"
2018-11-21 06:53:35.520000+00:00,40.3487,78.8845,10.0,4.1,"125 km WSW of Aykol, China"
2018-11-21 13:02:50.530000+00:00,41.727,81.4788,35.0,4.3,"116 km ENE of Aksu, China"
2018-11-23 20:41:08.900000+00:00,42.3007,84.6767,10.0,4.4,"136 km WNW of Korla, China"
2018-11-25 12:23:33.510000+00:00,44.6546,81.508,10.0,5.0,"83 km NE of Huocheng, China"
2018-11-25 23:18:06.110000+00:00,39.8111,73.6973,10.0,4.1,"105 km ESE of Nookat, Kyrgyzstan"
2018-12-02 04:44:00.090000+00:00,39.7739,74.4118,58.95,4.2,"139 km WNW of Kashgar, China"
2018-12-05 05:52:38.350000+00:00,40.298,77.6263,10.0,4.6,"167 km ENE of Kashgar, China"
2018-12-05 15:18:40.130000+00:00,38.5543,70.5689,10.0,5.0,"55 km SSE of Rasht, Tajikistan"
2018-12-11 17:04:06.800000+00:00,38.1403,74.1982,165.36,4.6,Tajikistan-Xinjiang border region
2018-12-13 05:47:35.350000+00:00,39.0284,74.7084,10.0,4.7,"115 km NE of Murghob, Tajikistan"
2018-12-20 11:08:12.620000+00:00,39.0994,74.7587,13.65,5.0,"113 km WSW of Kashgar, China"
2018-12-20 11:49:46.940000+00:00,39.1614,74.744,10.0,4.6,"southern Xinjiang, China"
2018-12-27 01:06:13.310000+00:00,38.2935,75.6288,132.7,4.1,"134 km SSW of Kashgar, China"
2018-12-27 03:41:41.870000+00:00,43.1451,81.7672,25.94,4.6,"91 km SE of Qapqal, China"
2018-12-30 04:48:44.370000+00:00,38.3064,73.6836,127.48,4.2,"29 km WNW of Murghob, Tajikistan"
2019-01-06 16:22:32.190000+00:00,39.8478,77.6122,9.01,5.0,"145 km ENE of Kashgar, China"
2019-01-08 17:27:33.140000+00:00,39.4328,72.5644,10.0,4.5,"29 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2019-01-12 04:32:02.090000+00:00,39.6095,75.7112,18.28,5.3,"28 km WNW of Kashgar, China"
2019-01-13 09:01:49.890000+00:00,39.6424,75.4059,35.0,4.2,"53 km WNW of Kashgar, China"
2019-01-14 05:01:43.570000+00:00,38.8359,70.8808,10.0,4.2,"48 km ESE of Rasht, Tajikistan"
2019-01-14 06:03:37.880000+00:00,38.7717,70.8553,10.0,4.4,"50 km SE of Rasht, Tajikistan"
2019-01-14 06:08:06.190000+00:00,38.9006,70.7737,10.0,4.7,"37 km ESE of Rasht, Tajikistan"
2019-01-14 13:49:39.480000+00:00,40.2673,77.1905,10.0,4.6,"135 km NE of Kashgar, China"
2019-01-17 13:32:37.070000+00:00,41.7386,81.6901,10.0,4.7,"103 km W of Kuqa, China"
2019-01-18 04:05:20.170000+00:00,39.4526,73.1223,10.0,4.5,"74 km E of Kyzyl-Eshme, Kyrgyzstan"
2019-01-18 13:56:11.580000+00:00,41.7819,81.5616,10.0,4.5,"114 km W of Kuqa, China"
2019-01-22 04:33:12.290000+00:00,38.4275,68.8377,10.0,3.8,"5 km SSE of Boshkengash, Tajikistan"
2019-01-27 13:43:40.090000+00:00,38.5276,70.384,7.27,4.4,"52 km SE of Darband, Tajikistan"
2019-02-04 06:12:25.830000+00:00,38.4606,73.9574,125.06,4.5,Tajikistan-Xinjiang border region
2019-02-04 12:33:43.280000+00:00,38.5171,70.5486,10.0,4.4,"58 km SSE of Rasht, Tajikistan"
2019-02-19 17:33:53.830000+00:00,38.3715,75.1062,119.96,4.4,"102 km ENE of Murghob, Tajikistan"
2019-02-20 01:35:44.370000+00:00,38.5249,68.9772,10.0,4.6,"4 km SW of Vahdat, Tajikistan"
2019-03-07 10:56:05.533000+00:00,38.6793,69.8334,10.0,4.7,"11 km ESE of Obigarm, Tajikistan"
2019-03-13 21:32:01.730000+00:00,41.4134,68.9525,10.0,4.8,"18 km WSW of Saryaghash, Kazakhstan"
2019-03-16 20:25:49.060000+00:00,41.2241,83.6623,10.0,4.0,"82 km SE of Kuqa, China"
2019-03-31 11:51:27.934000+00:00,38.952,70.7796,6.12,4.4,"36 km ESE of Rasht, Tajikistan"
2019-04-06 04:02:41.154000+00:00,39.0501,74.5846,35.0,4.5,"111 km NNE of Murghob, Tajikistan"
2019-04-14 11:20:56.124000+00:00,44.3403,81.1758,10.06,4.0,"40 km NE of Huocheng, China"
2019-04-29 00:23:17.665000+00:00,39.1983,73.7091,35.0,4.6,"116 km N of Murghob, Tajikistan"
2019-05-05 06:54:48.885000+00:00,41.9458,78.5404,10.0,4.6,"61 km S of Ak-Suu, Kyrgyzstan"
2019-05-17 19:49:38.089000+00:00,39.6249,75.7636,46.35,4.3,"25 km NW of Kashgar, China"
2019-05-18 07:53:37.784000+00:00,38.8688,74.9011,35.0,4.4,"112 km NE of Murghob, Tajikistan"
2019-05-21 10:12:13.566000+00:00,38.4125,73.6847,131.42,4.3,"36 km NW of Murghob, Tajikistan"
2019-06-05 20:23:45.793000+00:00,38.2353,73.9605,156.87,4.4,"7 km N of Murghob, Tajikistan"
2019-06-07 21:47:08.080000+00:00,42.2079,80.6295,10.0,4.6,"117 km NNE of Aksu, China"
2019-06-23 07:21:25.869000+00:00,38.5534,74.0964,94.01,4.1,"44 km NNE of Murghob, Tajikistan"
2019-06-26 20:27:24.063000+00:00,38.1401,72.9314,119.45,4.4,"90 km W of Murghob, Tajikistan"
2019-07-01 01:14:03.765000+00:00,39.335,71.6055,10.0,5.0,"13 km NNE of Karakenja, Tajikistan"
2019-07-05 02:12:15.440000+00:00,42.1727,78.6241,10.0,4.6,"37 km SSE of Ak-Suu, Kyrgyzstan"
2019-07-15 08:50:53.663000+00:00,40.1382,71.1341,10.0,4.4,"27 km NW of Aydarken, Kyrgyzstan"
2019-07-16 10:45:37.270000+00:00,40.1346,71.2084,10.0,4.6,"24 km NNW of Aydarken, Kyrgyzstan"
2019-07-26 21:00:04.207000+00:00,41.8721,66.0419,10.0,4.6,"148 km NNE of Nurota, Uzbekistan"
2019-08-03 08:09:15.191000+00:00,38.786,70.1161,10.0,4.5,"15 km SE of Darband, Tajikistan"
2019-08-04 12:31:52.265000+00:00,44.89,79.3059,10.0,4.3,"38 km E of Tekeli, Kazakhstan"
2019-08-08 18:04:07.558000+00:00,38.3539,75.0673,119.56,4.3,"98 km ENE of Murghob, Tajikistan"
2019-08-12 17:14:44.653000+00:00,40.8574,73.3947,10.0,4.6,"12 km NE of Uzgen, Kyrgyzstan"
2019-08-17 23:07:48.184000+00:00,44.2015,79.7916,27.02,4.4,"17 km WNW of Zharkent, Kazakhstan"
2019-08-31 22:50:15.167000+00:00,38.1607,74.058,185.08,4.0,"8 km E of Murghob, Tajikistan"
2019-09-03 16:34:35.294000+00:00,38.9476,70.533,11.93,4.2,"16 km ESE of Rasht, Tajikistan"
2019-09-07 00:30:16.288000+00:00,43.1853,76.8626,10.0,3.1,"9 km SW of Almaty, Kazakhstan"
2019-09-15 16:13:08.310000+00:00,42.2472,84.4744,35.0,4.5,"140 km ENE of Kuqa, China"
2019-09-15 16:34:58.872000+00:00,42.4801,84.2853,34.6,4.5,"134 km SE of Xinyuan, China"
2019-09-15 21:44:04.980000+00:00,39.5758,77.0677,10.0,4.4,"93 km E of Kashgar, China"
2019-09-19 19:43:09.590000+00:00,41.3585,83.8336,10.0,4.5,"85 km ESE of Kuqa, China"
2019-09-21 11:30:56.466000+00:00,38.6428,70.2215,10.0,4.6,"33 km SE of Darband, Tajikistan"
2019-09-26 06:57:06.851000+00:00,38.6888,73.443,146.85,4.5,"73 km NW of Murghob, Tajikistan"
2019-09-30 06:04:15.071000+00:00,40.5193,84.3445,10.0,4.1,"178 km SE of Kuqa, China"
2019-09-30 12:24:25.771000+00:00,40.1226,76.1243,47.46,4.5,"73 km N of Kashgar, China"
2019-10-02 22:28:55.147000+00:00,38.2452,73.4775,161.53,4.3,"43 km W of Murghob, Tajikistan"
2019-10-08 10:48:29.329000+00:00,38.4804,73.2324,123.2,4.3,"72 km WNW of Murghob, Tajikistan"
2019-10-08 21:49:23.948000+00:00,42.8627,78.7119,23.81,4.5,"32 km ENE of Tyup, Kyrgyzstan"
2019-10-21 14:07:00.846000+00:00,42.0808,84.5052,10.0,5.1,"136 km ENE of Kuqa, China"
2019-10-27 05:29:48.237000+00:00,41.2479,78.8581,10.0,4.7,"112 km WNW of Aykol, China"
2019-10-27 10:52:41.344000+00:00,41.3098,78.8603,10.0,4.3,"114 km WNW of Aykol, China"
2019-11-06 15:56:11.683000+00:00,41.283,70.4656,48.69,4.4,"36 km ENE of Yangiobod, Uzbekistan"
2019-11-07 01:12:55.045000+00:00,38.1934,72.9293,137.82,4.4,"90 km W of Murghob, Tajikistan"
2019-11-17 14:17:04.606000+00:00,38.9388,70.8466,7.96,4.5,"42 km ESE of Rasht, Tajikistan"
2019-12-01 02:05:40.864000+00:00,39.7076,82.7995,10.0,4.3,"160 km SE of Aral, China"
2019-12-04 12:48:30.994000+00:00,41.7243,81.7066,10.0,4.6,"101 km W of Kuqa, China"
2019-12-05 02:46:30.362000+00:00,41.7567,81.7211,19.46,4.8,"100 km W of Kuqa, China"
2019-12-05 04:59:00.571000+00:00,39.88,77.4711,9.12,4.5,"134 km ENE of Kashgar, China"
2019-12-05 07:54:07.513000+00:00,40.3567,78.4144,37.88,4.5,"160 km WSW of Aykol, China"
2019-12-11 01:13:57.820000+00:00,39.9338,78.0194,10.0,4.7,"181 km NNE of Shache, China"
2019-12-11 09:30:54.865000+00:00,42.5742,83.1985,10.0,4.3,"94 km S of Xinyuan, China"
2019-12-13 04:39:15.842000+00:00,39.4018,72.6437,10.0,4.9,"36 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2019-12-14 18:53:21.164000+00:00,38.9262,79.1662,37.66,4.2,"176 km ENE of Shache, China"
2019-12-19 15:19:40.813000+00:00,38.4102,73.732,131.62,4.5,"33 km NW of Murghob, Tajikistan"
2019-12-28 22:29:38.644000+00:00,39.0327,74.8147,10.0,4.4,"112 km WSW of Kashgar, China"
2020-01-01 03:59:15.645000+00:00,38.2179,75.3789,103.77,4.1,"123 km E of Murghob, Tajikistan"
2020-01-05 09:59:37.941000+00:00,39.3653,72.7644,10.0,4.5,"47 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2020-01-12 15:27:08.059000+00:00,40.0706,68.318,35.87,4.6,"13 km NNW of Zomin Shaharchasi, Uzbekistan"
2020-01-15 09:19:30.638000+00:00,39.5672,73.3878,10.0,4.2,"95 km E of Kyzyl-Eshme, Kyrgyzstan"
2020-01-16 08:32:38.339000+00:00,41.2486,83.7069,10.0,5.2,"83 km SE of Kuqa, China"
2020-01-17 16:05:48.854000+00:00,39.7276,77.1456,10.0,5.3,"103 km ENE of Kashgar, China"
2020-01-19 13:27:56.630000+00:00,39.8353,77.1084,5.55,6.0,"104 km ENE of Kashgar, China"
2020-01-19 13:39:32.445000+00:00,39.6252,77.3011,10.0,4.7,"114 km E of Kashgar, China"
2020-01-19 13:48:40.414000+00:00,39.7794,77.1027,10.0,4.4,"101 km ENE of Kashgar, China"
2020-01-19 13:51:53.469000+00:00,39.9746,77.1281,10.0,4.5,"112 km ENE of Kashgar, China"
2020-01-19 14:23:02.111000+00:00,39.8496,77.4275,10.0,5.0,"130 km ENE of Kashgar, China"
2020-01-19 14:55:11.827000+00:00,39.8705,77.4623,10.0,4.9,"133 km ENE of Kashgar, China"
2020-01-19 15:49:31.651000+00:00,39.8711,77.4165,5.97,4.5,"130 km ENE of Kashgar, China"
2020-01-20 05:31:04.827000+00:00,44.8771,78.7142,10.0,4.5,"10 km WNW of Tekeli, Kazakhstan"
2020-01-20 16:15:30.055000+00:00,39.6712,77.3171,10.0,4.5,"116 km E of Kashgar, China"
2020-01-21 13:10:28.961000+00:00,41.6958,75.4435,29.89,4.8,"54 km WNW of Naryn, Kyrgyzstan"
2020-01-23 04:52:55.815000+00:00,41.8793,82.306,27.16,4.5,"54 km WNW of Kuqa, China"
2020-01-24 07:09:15.777000+00:00,39.1651,71.5082,10.0,5.5,"7 km S of Karakenja, Tajikistan"
2020-01-24 07:14:24.423000+00:00,39.1964,71.6665,10.0,5.0,"13 km ESE of Karakenja, Tajikistan"
2020-01-25 19:49:36.339000+00:00,39.849,77.23,10.0,4.5,"114 km ENE of Kashgar, China"
2020-01-25 19:56:00.187000+00:00,38.7332,73.1749,10.0,4.5,"93 km NW of Murghob, Tajikistan"
2020-01-29 09:10:46.066000+00:00,38.7827,70.578,10.0,4.9,"32 km SSE of Rasht, Tajikistan"
2020-01-29 10:14:00.997000+00:00,39.8673,77.1283,10.0,4.3,"107 km ENE of Kashgar, China"
2020-01-31 05:45:32.189000+00:00,39.768,77.2433,10.0,4.6,"112 km ENE of Kashgar, China"
2020-01-31 19:33:58.215000+00:00,40.8847,79.119,10.0,4.3,"86 km W of Aykol, China"
2020-02-02 05:37:00.673000+00:00,38.3155,75.2394,121.01,4.2,"112 km E of Murghob, Tajikistan"
2020-02-08 18:16:10.244000+00:00,40.4071,77.6799,11.08,4.4,"177 km NE of Kashgar, China"
2020-02-15 03:31:56.345000+00:00,41.8151,79.2761,10.0,5.1,"98 km SE of Ak-Suu, Kyrgyzstan"
2020-02-18 23:07:05.107000+00:00,38.9306,71.8207,10.0,4.6,"42 km SE of Karakenja, Tajikistan"
2020-02-21 15:39:14.765000+00:00,39.7209,77.4323,10.0,4.8,"127 km ENE of Kashgar, China"
2020-02-28 21:36:25.985000+00:00,41.7724,81.0795,10.0,4.9,"93 km NE of Aksu, China"
2020-03-05 08:22:35.512000+00:00,38.8319,71.7765,10.0,4.6,"49 km SSE of Karakenja, Tajikistan"
2020-03-11 02:42:42.924000+00:00,38.2404,74.1049,158.25,4.2,"14 km ENE of Murghob, Tajikistan"
2020-03-11 07:06:55.288000+00:00,43.1316,80.3487,10.0,4.2,"92 km E of Kegen, Kazakhstan"
2020-03-11 17:11:20.564000+00:00,38.7066,69.6056,10.0,4.2,"9 km W of Obigarm, Tajikistan"
2020-03-19 14:56:35.157000+00:00,39.0679,72.3038,10.0,4.6,"54 km S of Daroot-Korgon, Kyrgyzstan"
2020-03-20 00:49:02.411000+00:00,42.0498,77.1901,13.91,4.5,"10 km S of Kadzhi-Say, Kyrgyzstan"
2020-03-22 19:21:41.455000+00:00,41.7161,81.1539,10.0,5.1,"93 km NE of Aksu, China"
2020-03-26 04:44:31.274000+00:00,40.7584,70.4159,10.0,4.6,"11 km NNE of Shaydon, Tajikistan"
2020-03-26 08:03:40.957000+00:00,38.6433,70.9247,10.0,4.5,"64 km SE of Rasht, Tajikistan"
2020-03-29 04:41:08.845000+00:00,41.1673,72.8954,10.0,4.6,"19 km NE of Bazar-Korgon, Kyrgyzstan"
2020-04-07 21:51:26.005000+00:00,39.7884,73.9151,17.35,4.6,"120 km SSE of Uzgen, Kyrgyzstan"
2020-04-11 18:12:42.084000+00:00,39.809,77.5377,39.7,4.4,"138 km ENE of Kashgar, China"
2020-04-14 04:10:18.259000+00:00,40.0326,84.5004,10.0,4.5,"229 km SE of Kuqa, China"
2020-04-14 04:11:54.153000+00:00,41.0309,83.3515,10.0,4.3,"83 km SSE of Kuqa, China"
2020-04-15 22:29:49.386000+00:00,40.7878,83.3562,10.0,4.5,"109 km SSE of Kuqa, China"
2020-04-16 01:04:41.294000+00:00,38.4639,69.4817,10.0,4.1,"16 km ENE of Norak, Tajikistan"
2020-04-18 11:24:44.227000+00:00,42.3297,75.7769,10.0,4.2,"36 km WSW of Balykchy, Kyrgyzstan"
2020-04-20 08:16:11.954000+00:00,38.3249,70.3277,10.0,4.5,"35 km NE of M?’minobod, Tajikistan"
2020-04-20 16:54:44.164000+00:00,39.8325,77.3089,10.0,4.5,"120 km ENE of Kashgar, China"
2020-04-21 23:24:37.768000+00:00,39.3607,71.5363,10.0,4.7,"13 km N of Karakenja, Tajikistan"
2020-04-25 00:55:27.905000+00:00,40.448,73.3044,10.0,4.1,"35 km S of Uzgen, Kyrgyzstan"
2020-04-28 11:45:20.497000+00:00,39.9632,70.7994,10.0,4.5,"11 km S of Batken, Kyrgyzstan"
2020-04-29 12:57:16.887000+00:00,39.5321,77.0904,10.0,4.0,"94 km E of Kashgar, China"
2020-05-03 14:42:11.986000+00:00,39.3047,71.5304,10.0,4.5,"7 km N of Karakenja, Tajikistan"
2020-05-04 05:36:14.234000+00:00,41.3296,80.8991,10.0,4.2,"54 km ENE of Aksu, China"
2020-05-06 10:51:00.738000+00:00,39.6837,73.9426,10.0,5.1,"130 km ESE of Nookat, Kyrgyzstan"
2020-05-07 11:47:08.276000+00:00,41.3206,80.785,10.0,4.6,"45 km ENE of Aksu, China"
2020-05-09 15:35:58.650000+00:00,40.8353,78.8624,10.0,5.3,"108 km W of Aykol, China"
2020-05-09 20:11:18.901000+00:00,40.8098,78.4784,10.0,4.3,"140 km W of Aykol, China"
2020-05-10 12:52:31.278000+00:00,38.3989,68.7961,10.0,3.6,"7 km S of Boshkengash, Tajikistan"
2020-05-10 16:49:12.382000+00:00,40.7644,78.8217,10.0,4.6,"112 km WSW of Aykol, China"
2020-05-13 21:09:34.154000+00:00,39.6508,73.9702,10.0,4.6,"134 km ESE of Nookat, Kyrgyzstan"
2020-05-14 16:16:23.323000+00:00,41.1981,71.5134,39.44,4.4,"6 km SSW of Kosonsoy, Uzbekistan"
2020-05-21 07:49:00.577000+00:00,39.2286,74.5027,10.0,4.3,"126 km NNE of Murghob, Tajikistan"
2020-06-06 00:10:53.154000+00:00,45.0,78.747,17.44,4.5,"19 km NNW of Tekeli, Kazakhstan"
2020-06-06 11:13:16.738000+00:00,44.8612,81.0037,10.0,4.2,"90 km N of Huocheng, China"
2020-06-08 19:08:25.016000+00:00,40.8234,78.8615,12.32,4.0,"108 km W of Aykol, China"
2020-06-11 22:16:17.331000+00:00,38.0439,72.5587,126.3,4.0,"107 km NE of Khorugh, Tajikistan"
2020-06-12 07:36:12.665000+00:00,38.3217,74.1174,157.16,4.2,"21 km NE of Murghob, Tajikistan"
2020-06-13 20:07:56+00:00,39.6324,74.8373,10.0,4.3,"100 km W of Kashgar, China"
2020-06-22 13:37:16.387000+00:00,38.6551,70.7182,10.0,4.5,"51 km SE of Rasht, Tajikistan"
2020-06-27 03:17:02.974000+00:00,40.8689,78.9179,35.0,4.2,"103 km W of Aykol, China"
2020-06-29 05:59:36.483000+00:00,41.9775,82.5636,10.0,4.6,"42 km NW of Kuqa, China"
2020-06-29 16:03:30.085000+00:00,38.759,70.7687,10.0,4.3,"45 km SE of Rasht, Tajikistan"
2020-07-01 14:42:27.382000+00:00,39.7969,73.8388,10.0,4.5,"116 km ESE of Nookat, Kyrgyzstan"
2020-07-04 09:53:00.191000+00:00,39.0341,70.9225,10.0,5.4,"47 km E of Rasht, Tajikistan"
2020-07-04 22:07:30.988000+00:00,38.2201,74.1185,159.37,4.5,"14 km ENE of Murghob, Tajikistan"
2020-07-09 06:39:59.141000+00:00,40.0582,69.4499,10.0,4.3,"12 km SSE of Nov, Tajikistan"
2020-07-12 00:28:48.922000+00:00,41.12,75.3179,11.51,4.3,"40 km W of At-Bashi, Kyrgyzstan"
2020-07-13 01:28:01.848000+00:00,44.3531,80.8382,10.0,4.5,"33 km N of Huocheng, China"
2020-07-13 05:34:49.686000+00:00,38.5335,69.8247,10.0,4.3,"22 km SSE of Obigarm, Tajikistan"
2020-07-13 06:22:27.369000+00:00,38.515,69.7979,10.0,4.5,"23 km SSE of Obigarm, Tajikistan"
2020-07-16 08:45:19.654000+00:00,39.3083,71.6571,10.0,4.3,"14 km NE of Karakenja, Tajikistan"
2020-07-22 11:49:43.937000+00:00,40.3845,77.9179,10.0,4.4,"193 km ENE of Kashgar, China"
2020-07-30 00:58:35.995000+00:00,38.1501,74.3245,157.84,4.3,"31 km E of Murghob, Tajikistan"
2020-08-01 09:46:23.660000+00:00,38.6559,73.2361,114.87,4.1,"83 km NW of Murghob, Tajikistan"
2020-08-01 23:47:47.767000+00:00,39.7747,77.3352,10.0,4.6,"120 km ENE of Kashgar, China"
2020-08-03 22:30:44.767000+00:00,44.0699,84.5924,10.0,4.7,"118 km WSW of Shihezi, China"
2020-08-05 08:18:50.260000+00:00,40.16,70.7877,10.0,4.9,"11 km NNW of Batken, Kyrgyzstan"
2020-08-12 10:03:21.747000+00:00,42.0679,75.4873,10.0,4.4,"72 km SW of Balykchy, Kyrgyzstan"
2020-08-12 13:08:53.166000+00:00,38.911,74.7458,35.0,4.3,"106 km NE of Murghob, Tajikistan"
2020-08-12 21:30:05.221000+00:00,39.4028,73.1463,10.0,4.3,"77 km ESE of Kyzyl-Eshme, Kyrgyzstan"
